videoid,contentUrl,duration,caption
1050244867,https://ak.picdn.net/shutterstock/videos/1050244867/preview/stock-footage-coconut-palm-trees-on-white-sandy-shore-with-sunbeds-at-caribbean-island-travel-destinations.mp4,PT00H00M21S,Coconut palm trees on white sandy shore with sunbeds at caribbean island. travel destinations. summer vacations
1018516510,https://ak.picdn.net/shutterstock/videos/1018516510/preview/stock-footage-blue-particles-are-moving-slowly-against-a-white-background-abstract-animation-d-rendering.mp4,PT00H00M30S,Blue particles are moving slowly against a white background. abstract animation. 3d rendering
1022505553,https://ak.picdn.net/shutterstock/videos/1022505553/preview/stock-footage-closeup-waving-flag-animation-of-brazilian-states-perfect-for-background-or-texture-purposes.mp4,PT00H00M10S,Closeup waving flag animation of brazilian states. perfect for background or texture purposes. seamless loop.
1111783,https://ak.picdn.net/shutterstock/videos/1111783/preview/stock-footage-falling-fresh-strawberry.mp4,PT00H00M10S,Falling fresh strawberry.
1034905316,https://ak.picdn.net/shutterstock/videos/1034905316/preview/stock-footage-heber-ut-united-states-june-steak-placed-on-dinning-table-server-places-a-white-plate.mp4,PT00H00M09S,"Heber, ut, united states, june 1, 2019: steak placed on dinning table. server places a white plate with steak and steamed vegetables on wooden table with glasses and silverware."
3809282,https://ak.picdn.net/shutterstock/videos/3809282/preview/stock-footage-sugar-cubes-falling-in-a-coffee-cup-on-a-desk-in-an-office-in-slow-motion.mp4,PT00H00M16S,Sugar cubes falling in a coffee cup on a desk in an office in slow motion
1010551640,https://ak.picdn.net/shutterstock/videos/1010551640/preview/stock-footage-blank-white-banner-mockup-city-three-sides-billboard-looped-rotation-clipping-mask-d-rendering.mp4,PT00H00M59S,"Blank white banner mockup, city three sides billboard, looped rotation, clipping mask, 3d rendering. empty rotating tri-vision bill board mock up, all rotation angles. canvas on sity street poster"
1012887890,https://ak.picdn.net/shutterstock/videos/1012887890/preview/stock-footage-through-the-window-view-of-a-group-of-business-people-working-late-in-the-office.mp4,PT00H00M11S,Through the window view of a group of business people working late in the office.
10227410,https://ak.picdn.net/shutterstock/videos/10227410/preview/stock-footage-thailand-jan-little-girl-painting-fill-colors-to-art-work-in-the-garden-activities-hobbies-to.mp4,PT00H00M24S,"Thailand-jan 18: little girl painting/fill colors to art work in the garden, activities/hobbies to relax for children on january 18, 2015, thailand"
30834217,https://ak.picdn.net/shutterstock/videos/30834217/preview/stock-footage-young-blonde-woman-in-bikini-relaxes-smokes-a-cigarette-in-a-seacoast-bar-while-sitting-in-a-cozy.mp4,PT00H00M31S,"Young blonde woman in bikini relaxes, smokes a cigarette in a seacoast bar, while sitting in a cozy chair on a sunny day in summer, slow motion. she looks dreamlike and happy"
7185571,https://ak.picdn.net/shutterstock/videos/7185571/preview/stock-footage-old-fishing-boats-tethered-to-the-shore.mp4,PT00H00M18S,Old fishing boats tethered to the shore
3226864,https://ak.picdn.net/shutterstock/videos/3226864/preview/stock-footage-meat-on-wooden-plate-roast-ribs-on-wood-with-tomatoes-chives-and-dry-spices-isolated-on-green.mp4,PT00H00M15S,Meat on wooden plate : roast ribs on wood with tomatoes chives and dry spices isolated on green screen
3936698,https://ak.picdn.net/shutterstock/videos/3936698/preview/stock-footage--s-a-person-tries-to-take-photos-of-a-woman-on-a-teacup-ride-in-an-amusement-park.mp4,PT00H01M04S,1950s - a person tries to take photos of a woman on a teacup ride in an amusement park.
3595337,https://ak.picdn.net/shutterstock/videos/3595337/preview/stock-footage-the-plane-is-landing.mp4,PT00H00M20S,The plane is landing
34443613,https://ak.picdn.net/shutterstock/videos/34443613/preview/stock-footage-cinemagraph-of-couple-kissing-by-waterfall-in-black-and-white-k-cinemagraph-of-couple-kissing-and.mp4,PT00H00M26S,Cinemagraph of couple kissing by waterfall in black and white. 4k cinemagraph of couple kissing and dancing by waterfall. sunrise romance and love together. young couple in love enjoying the beauty of
1043400355,https://ak.picdn.net/shutterstock/videos/1043400355/preview/stock-footage-static-aerial-shot-of-cars-on-chicago-s-lakeshore-drive-with-city-in-background.mp4,PT00H00M11S,Static aerial shot of cars on chicago's lakeshore drive with city in background
1046597794,https://ak.picdn.net/shutterstock/videos/1046597794/preview/stock-footage-the-beautiful-coast-of-punta-de-choros-which-is-a-fisherman-town-in-the-region-of-coquimbo-in-chile.mp4,PT00H00M05S,"The beautiful coast of punta de choros, which is a fisherman town in the region of coquimbo in chile"
1054442555,https://ak.picdn.net/shutterstock/videos/1054442555/preview/stock-footage-ms-mother-and-daughter-preparing-christmas-gifts-essex-uk.mp4,PT00H00M08S,"Ms mother and daughter preparing christmas gifts, essex, uk"
1039494524,https://ak.picdn.net/shutterstock/videos/1039494524/preview/stock-footage-friends-kayaking-with-a-beautiful-landscape-behind-them.mp4,PT00H00M18S,Friends kayaking with a beautiful landscape behind them
1012703069,https://ak.picdn.net/shutterstock/videos/1012703069/preview/stock-footage-buttercream-flowers-cake.mp4,PT00H00M15S,Buttercream flowers cake
28092181,https://ak.picdn.net/shutterstock/videos/28092181/preview/stock-footage-the-girl-is-walking-along-the-road-on-a-hot-day-in-the-tropics-of-sri-lanka-sri-lanka-kalkuda.mp4,PT00H00M05S,"The girl is walking along the road on a hot day in the tropics of sri lanka. sri lanka, kalkuda, march 2014"
1017000745,https://ak.picdn.net/shutterstock/videos/1017000745/preview/stock-footage-monument-valley-tribal-park-timelapse.mp4,PT00H00M35S,Monument valley tribal park timelapse
32310892,https://ak.picdn.net/shutterstock/videos/32310892/preview/stock-footage-circa-s-busy-streets-as-people-begin-to-clean-up-the-rubble-after-the-san-francisco.mp4,PT00H02M01S,"Circa 1900s - busy streets as people begin to clean up the rubble after the san francisco earthquake in april, 1906."
10876067,https://ak.picdn.net/shutterstock/videos/10876067/preview/stock-footage-red-purple-and-yellow-tulips-in-a-big-summer-park.mp4,PT00H00M42S,"Red, purple and yellow tulips in a big summer park"
1030570526,https://ak.picdn.net/shutterstock/videos/1030570526/preview/stock-footage-close-up-shot-of-a-young-woman-calligraphy-writing-on-a-paper-using-lettering-technique-she.mp4,PT00H00M16S,Close up shot of a young woman calligraphy writing on a paper using lettering technique. she writtes dream big set goals take action
1039843238,https://ak.picdn.net/shutterstock/videos/1039843238/preview/stock-footage-aerial-video-shooting-with-drone-on-trieste-a-famous-italy-city-important-hub-of-maritime-trade.mp4,PT00H00M26S,"Aerial video shooting with drone on trieste, a famous italy city, important hub of maritime trade and tourist art"
7226626,https://ak.picdn.net/shutterstock/videos/7226626/preview/stock-footage-time-lapse-florida-keys-usa-nature-scenic-ocean-view.mp4,PT00H00M07S,Time lapse florida keys usa nature scenic ocean view
1019324770,https://ak.picdn.net/shutterstock/videos/1019324770/preview/stock-footage-portrait-of-young-man-in-virtual-reality-headset-scientists-computer-graphics-d-programming.mp4,PT00H00M17S,"Portrait of young man in virtual reality headset. scientists. computer graphics, 3d, programming, technology. virtual reality headset. close-up."
1055290436,https://ak.picdn.net/shutterstock/videos/1055290436/preview/stock-footage-watering-a-garden-full-of-wild-plants-and-flowers.mp4,PT00H00M14S,Watering a garden full of wild plants and flowers
1009519526,https://ak.picdn.net/shutterstock/videos/1009519526/preview/stock-footage-prague-panoramic-view-on-the-river-vltava-moldau-czech-republic.mp4,PT00H00M25S,"Prague: panoramic view on the river vltava (moldau), czech republic"
12785123,https://ak.picdn.net/shutterstock/videos/12785123/preview/stock-footage-waterloo-ontario-canada-october-police-ambulance-and-firefighters-at-car-accident-and-crash.mp4,PT00H00M21S,"Waterloo, ontario, canada october 2015 police ambulance and firefighters at car accident and crash scene in waterloo"
1055003582,https://ak.picdn.net/shutterstock/videos/1055003582/preview/stock-footage-frying-salmon-steak-in-pan-in-door-chiangmai-thailand.mp4,PT00H00M09S,"Frying salmon steak in pan, in door  chiangmai  thailand"
1029005930,https://ak.picdn.net/shutterstock/videos/1029005930/preview/stock-footage-sea-waves-break-against-stones-shooting-on-the-seashore-slow-motion.mp4,PT00H00M32S,Sea waves break against stones. shooting on the seashore. slow motion.
1043958205,https://ak.picdn.net/shutterstock/videos/1043958205/preview/stock-footage-male-bodybuilder-uses-a-chest-press-machine-in-the-gym-thailand.mp4,PT00H00M20S,"Male bodybuilder uses a chest press machine in the gym,thailand"
11821052,https://ak.picdn.net/shutterstock/videos/11821052/preview/stock-footage-cow-on-pasture-calf-in-the-ranch-farm.mp4,PT00H00M11S,"Cow on pasture, calf in the ranch, farm"
30681898,https://ak.picdn.net/shutterstock/videos/30681898/preview/stock-footage-aerial-of-seven-mile-beach.mp4,PT00H00M08S,Aerial of seven mile beach
1013065622,https://ak.picdn.net/shutterstock/videos/1013065622/preview/stock-footage-fhd-hiking-man-walking-on-green-mountain-meadow-with-backpack-tourist-travelling-in-sunny-outdoors.mp4,PT00H00M15S,Fhd hiking man walking on green mountain meadow with backpack. tourist travelling in sunny outdoors. summer sport and recreation concept.
1012149602,https://ak.picdn.net/shutterstock/videos/1012149602/preview/stock-footage-natural-light-show-during-a-dusk-time-lapse-of-volcano-pele-from-a-distance.mp4,PT00H00M56S,Natural light show during a dusk time lapse of volcano pele from a distance
20378572,https://ak.picdn.net/shutterstock/videos/20378572/preview/stock-footage-holland-august-aerial-of-two-cargo-vessels-by-steel-bridge-dynamic-tracking-shot.mp4,PT00H00M13S,"Holland, august 30, 2016. aerial of two cargo vessels by steel bridge, dynamic tracking shot."
31292809,https://ak.picdn.net/shutterstock/videos/31292809/preview/stock-footage-lyle-s-flying-foxes-pteropus-lylei-hangs-on-a-tree-branch.mp4,PT00H00M27S,Lyle's flying foxes (pteropus lylei) hangs on a tree branch
11308871,https://ak.picdn.net/shutterstock/videos/11308871/preview/stock-footage-curtatone-italy-pavement-street-artist-finishes-painting-over-the-asphalt-in-madonnari.mp4,PT00H00M12S,"Curtatone, italy 15/08/2015: pavement street artist finishes painting over the asphalt in madonnari word competition in italy of chalk paintings, from santuario della beata vergine delle grazie,"
1010452535,https://ak.picdn.net/shutterstock/videos/1010452535/preview/stock-footage-animation-of-flying-flickering-particles-form-a-christmas-sign-or-winter-holidays-on-dark.mp4,PT00H00M20S,Animation of flying flickering particles form a christmas sign or winter holidays on dark background with earth map from dots. animation of seamless loop..
32811808,https://ak.picdn.net/shutterstock/videos/32811808/preview/stock-footage-djakovo-croatia-october-people-walking-and-cars-passing-by-the-all-saints-church-at-a.mp4,PT00H00M08S,"Djakovo, croatia - october 5, 2017: people walking and cars passing by the all saints church at a typical autumn day."
1023237544,https://ak.picdn.net/shutterstock/videos/1023237544/preview/stock-footage-female-housewife-hands-slicing-onion.mp4,PT00H00M14S,Female housewife hands slicing onion.
21549601,https://ak.picdn.net/shutterstock/videos/21549601/preview/stock-footage-beautician-doing-skin-treatment-with-ultrasonic-machine.mp4,PT00H00M15S,Beautician doing skin treatment with ultrasonic machine
32070622,https://ak.picdn.net/shutterstock/videos/32070622/preview/stock-footage-slow-new-year-christmas-young-girls-celebrate-slowmotion.mp4,PT00H00M10S,"Slow new year, christmas, young girls celebrate, slowmotion"
1030051832,https://ak.picdn.net/shutterstock/videos/1030051832/preview/stock-footage-rice-terrace-seedlings-layer-view-in-the-field-with-water-from-nature-around-mountain-at-ban-pa.mp4,PT00H00M08S,"Rice terrace seedlings layer view in the field with water from nature around mountain ,at ban pa bong piang hill tribe village, chiangmai, thailand., tilt down."
1066859002,https://ak.picdn.net/shutterstock/videos/1066859002/preview/stock-footage-adding-cheese-to-make-pancakes-work-in-the-kitchen-cooking-european-cuisine.mp4,PT00H00M05S,Adding cheese to make pancakes. work in the kitchen. cooking. european cuisine.
1014524336,https://ak.picdn.net/shutterstock/videos/1014524336/preview/stock-footage-young-cheerful-loving-couple-spending-time-together-at-the-parking-lot-handsome-hipster-guy-is.mp4,PT00H00M14S,Young cheerful loving couple spending time together at the parking lot. handsome hipster guy is pushing the trolley with his adorable red head girlfriend. 4k.
1034479187,https://ak.picdn.net/shutterstock/videos/1034479187/preview/stock-footage-a-beach-bird-eating-food-on-the-beach.mp4,PT00H00M23S,A beach bird eating food on the beach.
24874283,https://ak.picdn.net/shutterstock/videos/24874283/preview/stock-footage-beautiful-blonde-woman-sitting-on-a-couch-with-notebook-on-her-lap-she-actively-types-on-it-her.mp4,PT00H00M11S,"Beautiful blonde woman sitting on a couch with notebook on her lap, she actively types on it. her room is full of light. shot on red epic-w 8k helium cinema camera."
1034623883,https://ak.picdn.net/shutterstock/videos/1034623883/preview/stock-footage-many-blooming-flowers-in-the-greenhouse.mp4,PT00H00M18S,Many blooming flowers in the greenhouse
17077780,https://ak.picdn.net/shutterstock/videos/17077780/preview/stock-footage-mast-and-rigging-of-three-masted-sailing-ship-ara-uruguay-puerto-madero-buenos-aires.mp4,PT00H00M22S,"Mast and rigging of three-masted sailing ship ara uruguay, puerto madero, buenos aires"
1028634770,https://ak.picdn.net/shutterstock/videos/1028634770/preview/stock-footage-san-francisco-ca-usa-april-oracle-park-home-of-the-san-francisco-giants-baseball-team.mp4,PT00H00M14S,"San francisco, ca / usa - april 12 2016: oracle park home of the san francisco giants baseball team by aerial drone, city skyline"
